payment_id,subscription_id,customer_id,payment_date,amount
3049,254,254.0,2025-04-06,79
3050,254,254.0,2025-04-06,79
3051,254,254.0,2025-04-06,199.00
3052,255,255.0,2025-04-21,79
3053,255,255.0,2025-04-21,79
3054,255,255.0,2025-04-21,29
3055,255,255.0,2025-04-21,79
3056,255,255.0,2025-04-21,29.00
3057,255,255.0,2025-04-21,29
3058,255,255.0,2025-04-21,29
3059,255,255.0,2025-04-21,29
3060,255,255.0,2025-04-21,29.00
3061,255,255.0,2025-04-21,79
3062,255,255.0,2025-04-21,29.00
3063,255,255.0,2025-04-21,199.00
3064,256,256.0,2025-03-30,29
3065,256,256.0,2025-03-30,29
3066,256,256.0,2025-03-30,29
3067,256,256.0,2025-03-30,29.00
3068,256,,2025-03-30,29
3069,256,256.0,2025-03-30,79
3070,256,256.0,2025-03-30,199.00
3071,256,256.0,2025-03-30,29
3072,256,256.0,2025-03-30,79
3073,256,256.0,2025-03-30,29
3074,256,256.0,2025-03-30,199.00
3075,256,256.0,2025-03-30,79
3076,256,256.0,2025-03-30,79
3077,256,256.0,2025-03-30,79
3078,256,256.0,2025-03-30,79
3079,256,256.0,2025-03-30,79
3080,256,256.0,2025-03-30,29
3081,257,257.0,2026-04-23,79
3082,257,257.0,2026-04-23,199.00
3083,257,257.0,2026-04-23,29
3084,257,257.0,2026-04-23,29
3085,257,257.0,2026-04-23,79
3086,257,257.0,2026-04-23,199.00
3087,257,257.0,2026-04-23,29
3088,257,257.0,2026-04-23,-29
3089,257,257.0,2026-04-23,79
3090,257,257.0,2026-04-23,29
3091,257,257.0,2026-04-23,79
3092,257,257.0,2026-04-23,29.00
3093,258,258.0,2025-07-19,29
3094,258,258.0,2025-07-19,29
3095,258,258.0,2025-07-19,79
3096,258,258.0,2025-07-19,79
3097,258,258.0,2025-07-19,199.00
3098,258,258.0,2025-07-19,199.00
3099,259,259.0,2025-07-05,79
3100,259,259.0,2025-07-05,29
3101,259,259.0,2025-07-05,79
3102,259,259.0,2025-07-05,199.00
3103,259,259.0,2025-07-05,199.00
3104,259,259.0,2025-07-05,29.00
3105,259,259.0,2025-07-05,199.00
3106,259,259.0,2025-07-05,29
3107,259,259.0,2025-07-05,29
3108,259,259.0,2025-07-05,79
3109,259,259.0,2025-07-05,199.00
3110,259,259.0,2025-07-05,79
3111,259,259.0,2025-07-05,79
3112,259,259.0,2025-07-05,29
3113,259,259.0,2025-07-05,79
3114,260,260.0,2025-12-12,29
3115,260,260.0,2025-12-12,29
3116,260,260.0,2025-12-12,29
3117,260,260.0,2025-12-12,79
3118,260,260.0,2025-12-12,29
3119,260,260.0,2025-12-12,29.00
3120,260,260.0,2025-12-12,79
3121,260,260.0,2025-12-12,79
3122,260,260.0,2025-12-12,199.00
3123,260,260.0,2025-12-12,79
3124,260,260.0,2025-12-12,199.00
3125,260,260.0,2025-12-12,199.00
3126,260,260.0,2025-12-12,29
3127,261,261.0,2025-02-18,29
3128,261,261.0,2025-02-18,79
3129,261,261.0,2025-02-18,79
3130,261,261.0,2025-02-18,79
3131,261,261.0,2025-02-18,79
3132,261,261.0,2025-02-18,29
3133,261,261.0,2025-02-18,79
3134,261,261.0,2025-02-18,29
3135,262,262.0,2025-08-14,29
3136,262,262.0,2025-08-14,79
3137,262,262.0,2025-08-14,79
3138,262,262.0,2025-08-14,79
3139,262,262.0,2025-08-14,79
3140,262,262.0,2025-08-14,29.00
3141,262,262.0,2025-08-14,199.00
3142,263,263.0,2025-12-29,29
3143,263,263.0,2025-12-29,199.00
3144,263,263.0,2025-12-29,29.00
3145,263,263.0,2025-12-29,29
3146,263,263.0,2025-12-29,29
3147,263,263.0,2025-12-29,29.00
3148,263,263.0,2025-12-29,79
3149,264,,2025-03-29,79
3150,264,264.0,2025-03-29,79
3151,264,264.0,2025-03-29,79
3152,264,264.0,2025-03-29,199.00
3153,264,264.0,2025-03-29,-29
3154,264,264.0,2025-03-29,29.00
3155,264,264.0,2025-03-29,199.00
3156,264,264.0,2025-03-29,29
3157,264,264.0,2025-03-29,29.00
3158,264,264.0,2025-03-29,79
3159,264,264.0,2025-03-29,29.00
3160,264,264.0,2025-03-29,29.00
3161,264,264.0,2025-03-29,29.00
3162,264,264.0,2025-03-29,79
3163,264,264.0,2025-03-29,-29
3164,264,264.0,2025-03-29,79
3165,264,264.0,2025-03-29,79
3166,265,265.0,2026-03-23,79
3167,265,265.0,2026-03-23,29
3168,265,265.0,2026-03-23,29
3169,265,265.0,2026-03-23,79
3170,265,265.0,2026-03-23,199.00
3171,265,265.0,2026-03-23,29
3172,265,265.0,2026-03-23,29
3173,265,,2026-03-23,29
3174,265,265.0,2026-03-23,79
3175,265,265.0,2026-03-23,79
3176,265,265.0,2026-03-23,79
3177,265,265.0,2026-03-23,199.00
3178,265,265.0,2026-03-23,29.00
3179,265,265.0,2026-03-23,29
3180,266,266.0,2024-08-04,199.00
3181,266,266.0,2024-08-04,29
3182,266,266.0,2024-08-04,79
3183,266,266.0,2024-08-04,29
3184,266,,2024-08-04,79
3185,266,266.0,2024-08-04,79
3186,266,266.0,2024-08-04,29
3187,266,266.0,2024-08-04,199.00
3188,266,266.0,2024-08-04,79
3189,266,266.0,2024-08-04,79
3190,266,266.0,2024-08-04,29
3191,266,266.0,2024-08-04,29.00
3192,267,267.0,2024-06-28,79
3193,267,267.0,2024-06-28,199.00
3194,267,267.0,2024-06-28,199.00
3195,267,267.0,2024-06-28,199.00
3196,267,267.0,2024-06-28,29.00
3197,267,,2024-06-28,-29
3198,267,267.0,2024-06-28,79
3199,267,267.0,2024-06-28,79
3200,267,267.0,2024-06-28,-29
3201,267,267.0,2024-06-28,79
3202,267,267.0,2024-06-28,29.00
3203,268,268.0,2026-01-17,79
3204,268,268.0,2026-01-17,29
3205,268,268.0,2026-01-17,29
3206,268,268.0,2026-01-17,29
3207,268,268.0,2026-01-17,29
3208,268,268.0,2026-01-17,29.00
3209,268,268.0,2026-01-17,29
3210,268,268.0,2026-01-17,29
3211,268,268.0,2026-01-17,29
3212,268,268.0,2026-01-17,29.00
3213,268,268.0,2026-01-17,29
3214,268,,2026-01-17,29.00
3215,268,268.0,2026-01-17,29.00
3216,268,268.0,2026-01-17,29
3217,268,268.0,2026-01-17,29
3218,268,268.0,2026-01-17,-29
3219,268,268.0,2026-01-17,29
3220,269,269.0,2024-08-13,79
3221,269,269.0,2024-08-13,29
3222,269,269.0,2024-08-13,29
3223,269,269.0,2024-08-13,199.00
3224,269,269.0,2024-08-13,79
3225,269,269.0,2024-08-13,199.00
3226,269,269.0,2024-08-13,199.00
3227,269,269.0,2024-08-13,79
3228,269,269.0,2024-08-13,29.00
3229,269,269.0,2024-08-13,29
3230,269,269.0,2024-08-13,79
3231,269,269.0,2024-08-13,199.00
3232,269,269.0,2024-08-13,79
3233,269,269.0,2024-08-13,29
3234,270,270.0,2025-03-08,199.00
3235,270,270.0,2025-03-08,29
3236,270,270.0,2025-03-08,79
3237,270,270.0,2025-03-08,199.00
3238,270,270.0,2025-03-08,-29
3239,270,270.0,2025-03-08,29
3240,270,270.0,2025-03-08,29.00
3241,270,270.0,2025-03-08,29
3242,270,,2025-03-08,29
3243,270,270.0,2025-03-08,29
3244,270,270.0,2025-03-08,29
3245,271,271.0,2024-07-27,29.00
3246,271,271.0,2024-07-27,79
3247,271,271.0,2024-07-27,199.00
3248,271,271.0,2024-07-27,79
3249,271,271.0,2024-07-27,29
3250,271,271.0,2024-07-27,79
3251,271,271.0,2024-07-27,79
3252,271,271.0,2024-07-27,79
3253,271,,2024-07-27,-29
3254,271,271.0,2024-07-27,79
3255,271,271.0,2024-07-27,29
3256,271,271.0,2024-07-27,29
3257,271,,2024-07-27,29
3258,271,271.0,2024-07-27,79
3259,272,272.0,2026-03-08,29
3260,272,272.0,2026-03-08,29
3261,272,272.0,2026-03-08,29
3262,272,272.0,2026-03-08,199.00
3263,272,272.0,2026-03-08,29
3264,272,,2026-03-08,29.00
3265,272,272.0,2026-03-08,29
3266,272,272.0,2026-03-08,199.00
3267,272,272.0,2026-03-08,29.00
3268,272,272.0,2026-03-08,79
3269,272,272.0,2026-03-08,29
3270,273,273.0,2025-08-12,29
3271,273,273.0,2025-08-12,79
3272,273,273.0,2025-08-12,29.00
3273,273,273.0,2025-08-12,29
3274,273,273.0,2025-08-12,79
3275,273,273.0,2025-08-12,79
3276,273,273.0,2025-08-12,199.00
3277,274,274.0,2025-12-25,29
3278,274,274.0,2025-12-25,29
3279,274,274.0,2025-12-25,29.00
3280,274,274.0,2025-12-25,29.00
3281,274,,2025-12-25,79
3282,274,274.0,2025-12-25,29.00
3283,274,274.0,2025-12-25,79
3284,274,274.0,2025-12-25,79
3285,274,274.0,2025-12-25,29
3286,275,275.0,2024-10-21,29
3287,275,275.0,2024-10-21,29
3288,275,275.0,2024-10-21,79
3289,275,275.0,2024-10-21,29.00
3290,275,275.0,2024-10-21,199.00
3291,275,275.0,2024-10-21,199.00
3292,275,275.0,2024-10-21,29
3293,275,275.0,2024-10-21,79
3294,275,275.0,2024-10-21,199.00
3295,275,275.0,2024-10-21,29
3296,275,275.0,2024-10-21,79
3297,275,275.0,2024-10-21,79
3298,275,275.0,2024-10-21,29
3299,275,275.0,2024-10-21,79
3300,276,276.0,2024-12-04,79
3301,276,276.0,2024-12-04,79
3302,276,276.0,2024-12-04,199.00
3303,276,276.0,2024-12-04,29
3304,276,276.0,2024-12-04,29
3305,276,276.0,2024-12-04,29
3306,276,276.0,2024-12-04,199.00
3307,276,276.0,2024-12-04,29.00
3308,277,277.0,2026-05-10,29.00
3309,277,,2026-05-10,79
3310,277,277.0,2026-05-10,29.00
3311,277,277.0,2026-05-10,79
3312,277,277.0,2026-05-10,199.00
3313,277,277.0,2026-05-10,29
3314,277,,2026-05-10,79
3315,277,277.0,2026-05-10,79
3316,278,278.0,2025-10-03,29
3317,278,278.0,2025-10-03,-29
3318,278,278.0,2025-10-03,79
3319,278,278.0,2025-10-03,79
3320,278,278.0,2025-10-03,29.00
3321,278,278.0,2025-10-03,29.00
3322,278,278.0,2025-10-03,199.00
3323,278,278.0,2025-10-03,29
3324,278,278.0,2025-10-03,79
3325,278,278.0,2025-10-03,29
3326,278,278.0,2025-10-03,79
3327,278,278.0,2025-10-03,79
3328,278,278.0,2025-10-03,79
3329,278,278.0,2025-10-03,79
3330,278,278.0,2025-10-03,29.00
3331,278,278.0,2025-10-03,79
3332,279,279.0,2026-02-09,79
3333,279,279.0,2026-02-09,199.00
3334,279,279.0,2026-02-09,79
3335,279,279.0,2026-02-09,29.00
3336,279,279.0,2026-02-09,29
3337,279,279.0,2026-02-09,29
3338,279,279.0,2026-02-09,79
3339,279,279.0,2026-02-09,29
3340,279,279.0,2026-02-09,29
3341,280,280.0,2024-08-09,199.00
3342,280,280.0,2024-08-09,79
3343,280,280.0,2024-08-09,79
3344,280,280.0,2024-08-09,29
3345,280,280.0,2024-08-09,79
3346,280,280.0,2024-08-09,29
3347,280,280.0,2024-08-09,29
3348,280,280.0,2024-08-09,29
3349,280,280.0,2024-08-09,79
3350,280,280.0,2024-08-09,29
3351,280,280.0,2024-08-09,79
3352,280,280.0,2024-08-09,29.00
3353,280,280.0,2024-08-09,29.00
3354,281,281.0,2025-10-16,29
3355,281,281.0,2025-10-16,79
3356,281,281.0,2025-10-16,79
3357,281,281.0,2025-10-16,29
3358,281,281.0,2025-10-16,29
3359,281,281.0,2025-10-16,199.00
3360,281,281.0,2025-10-16,79
3361,281,281.0,2025-10-16,199.00
3362,281,281.0,2025-10-16,199.00
3363,281,281.0,2025-10-16,79
3364,282,282.0,2024-10-07,79
3365,282,282.0,2024-10-07,29
3366,282,282.0,2024-10-07,29
3367,282,282.0,2024-10-07,79
3368,282,282.0,2024-10-07,79
3369,282,282.0,2024-10-07,79
3370,282,282.0,2024-10-07,79
3371,282,282.0,2024-10-07,29
3372,282,282.0,2024-10-07,29
3373,282,282.0,2024-10-07,79
3374,282,282.0,2024-10-07,29
3375,282,282.0,2024-10-07,79
3376,282,282.0,2024-10-07,29.00
3377,282,282.0,2024-10-07,79
3378,282,282.0,2024-10-07,199.00
3379,282,282.0,2024-10-07,29
3380,282,282.0,2024-10-07,79
3381,282,282.0,2024-10-07,-29
3382,283,283.0,2025-07-18,29.00
3383,283,283.0,2025-07-18,79
3384,283,283.0,2025-07-18,29
3385,283,283.0,2025-07-18,29.00
3386,283,283.0,2025-07-18,79
3387,283,283.0,2025-07-18,79
3388,283,283.0,2025-07-18,79
3389,283,283.0,2025-07-18,29.00
3390,283,283.0,2025-07-18,29.00
3391,284,284.0,2025-02-21,29
3392,284,284.0,2025-02-21,79
3393,284,284.0,2025-02-21,79
3394,284,284.0,2025-02-21,79
3395,284,284.0,2025-02-21,29
3396,284,284.0,2025-02-21,29
3397,284,284.0,2025-02-21,199.00
3398,284,284.0,2025-02-21,29
3399,284,284.0,2025-02-21,29.00
3400,284,284.0,2025-02-21,-29
3401,285,285.0,2025-12-22,199.00
3402,285,285.0,2025-12-22,29.00
3403,285,285.0,2025-12-22,199.00
3404,285,285.0,2025-12-22,29.00
3405,285,285.0,2025-12-22,29
3406,285,285.0,2025-12-22,199.00
3407,285,285.0,2025-12-22,79
3408,285,285.0,2025-12-22,79
3409,285,285.0,2025-12-22,29.00
3410,285,285.0,2025-12-22,79
3411,285,285.0,2025-12-22,79
3412,286,286.0,2025-08-09,199.00
3413,286,286.0,2025-08-09,79
3414,286,286.0,2025-08-09,199.00
3415,286,286.0,2025-08-09,29.00
3416,286,286.0,2025-08-09,79
3417,286,286.0,2025-08-09,29
3418,286,286.0,2025-08-09,29
3419,287,287.0,2025-01-19,29
3420,287,287.0,2025-01-19,199.00
3421,287,287.0,2025-01-19,29
3422,287,287.0,2025-01-19,29.00
3423,287,287.0,2025-01-19,79
3424,287,287.0,2025-01-19,-29
3425,287,287.0,2025-01-19,29
3426,287,287.0,2025-01-19,29
3427,287,287.0,2025-01-19,79
3428,287,287.0,2025-01-19,199.00
3429,287,287.0,2025-01-19,199.00
3430,288,288.0,2025-02-10,29
3431,288,288.0,2025-02-10,29.00
3432,288,288.0,2025-02-10,199.00
3433,288,288.0,2025-02-10,29
3434,288,288.0,2025-02-10,29
3435,288,288.0,2025-02-10,79
3436,288,288.0,2025-02-10,29
3437,288,288.0,2025-02-10,199.00
3438,288,288.0,2025-02-10,29.00
3439,288,288.0,2025-02-10,79
3440,288,288.0,2025-02-10,79
3441,288,288.0,2025-02-10,29
3442,288,288.0,2025-02-10,79
3443,288,288.0,2025-02-10,29
3444,289,289.0,2024-06-26,29
3445,289,289.0,2024-06-26,199.00
3446,289,289.0,2024-06-26,29
3447,289,289.0,2024-06-26,79
3448,289,289.0,2024-06-26,29
3449,289,289.0,2024-06-26,79
3450,289,289.0,2024-06-26,29
3451,289,289.0,2024-06-26,29.00
3452,289,289.0,2024-06-26,29
3453,289,289.0,2024-06-26,29
3454,289,289.0,2024-06-26,-29
3455,290,290.0,2025-04-22,199.00
3456,290,290.0,2025-04-22,29
3457,290,290.0,2025-04-22,29.00
3458,290,290.0,2025-04-22,29.00
3459,290,290.0,2025-04-22,79
3460,290,290.0,2025-04-22,29.00
3461,290,290.0,2025-04-22,29.00
3462,290,290.0,2025-04-22,29.00
3463,290,290.0,2025-04-22,79
3464,290,290.0,2025-04-22,29
3465,290,290.0,2025-04-22,29
3466,290,290.0,2025-04-22,29.00
3467,290,290.0,2025-04-22,79
3468,290,290.0,2025-04-22,29
3469,290,290.0,2025-04-22,199.00
3470,290,290.0,2025-04-22,29
3471,291,291.0,2024-11-29,79
3472,291,291.0,2024-11-29,79
3473,291,291.0,2024-11-29,79
3474,291,291.0,2024-11-29,79
3475,291,291.0,2024-11-29,79
3476,291,291.0,2024-11-29,29
3477,291,291.0,2024-11-29,79
3478,291,291.0,2024-11-29,29.00
3479,291,291.0,2024-11-29,29.00
3480,292,292.0,2024-10-08,29
3481,292,292.0,2024-10-08,29
3482,292,292.0,2024-10-08,29
3483,292,292.0,2024-10-08,79
3484,292,292.0,2024-10-08,79
3485,292,292.0,2024-10-08,79
3486,292,292.0,2024-10-08,29
3487,293,293.0,2024-08-08,29
3488,293,293.0,2024-08-08,79
3489,293,293.0,2024-08-08,199.00
3490,293,293.0,2024-08-08,79
3491,293,293.0,2024-08-08,29
3492,293,293.0,2024-08-08,199.00
3493,293,293.0,2024-08-08,79
3494,293,293.0,2024-08-08,79
3495,293,293.0,2024-08-08,79
3496,293,,2024-08-08,29.00
3497,293,293.0,2024-08-08,199.00
3498,293,293.0,2024-08-08,29.00
3499,293,293.0,2024-08-08,79
3500,293,293.0,2024-08-08,29
3501,293,293.0,2024-08-08,199.00
3502,294,,2025-10-06,29.00
3503,294,294.0,2025-10-06,29
3504,294,294.0,2025-10-06,79
3505,294,294.0,2025-10-06,79
3506,294,294.0,2025-10-06,29
3507,294,294.0,2025-10-06,29
3508,294,294.0,2025-10-06,29
3509,294,294.0,2025-10-06,29.00
3510,294,294.0,2025-10-06,79
3511,294,294.0,2025-10-06,199.00
3512,295,295.0,2026-04-16,79
3513,295,295.0,2026-04-16,199.00
3514,295,295.0,2026-04-16,29
3515,295,295.0,2026-04-16,29
3516,295,295.0,2026-04-16,29.00
3517,295,295.0,2026-04-16,79
3518,296,296.0,2025-04-03,79
3519,296,296.0,2025-04-03,29
3520,296,296.0,2025-04-03,29
3521,296,296.0,2025-04-03,199.00
3522,296,296.0,2025-04-03,29
3523,296,296.0,2025-04-03,29
3524,296,296.0,2025-04-03,-29
3525,296,296.0,2025-04-03,29
3526,296,296.0,2025-04-03,79
3527,296,296.0,2025-04-03,29.00
3528,296,296.0,2025-04-03,199.00
3529,296,296.0,2025-04-03,199.00
3530,296,296.0,2025-04-03,29.00
3531,296,296.0,2025-04-03,199.00
3532,296,296.0,2025-04-03,199.00
3533,296,296.0,2025-04-03,29
3534,297,297.0,2025-08-20,29.00
3535,297,297.0,2025-08-20,29.00
3536,297,297.0,2025-08-20,29
3537,297,297.0,2025-08-20,29
3538,297,297.0,2025-08-20,79
3539,297,297.0,2025-08-20,79
3540,297,297.0,2025-08-20,79
3541,297,297.0,2025-08-20,79
3542,297,297.0,2025-08-20,29.00
3543,297,297.0,2025-08-20,79
3544,298,298.0,2026-01-29,29
3545,298,298.0,2026-01-29,79
3546,298,298.0,2026-01-29,199.00
3547,298,,2026-01-29,29.00
3548,298,298.0,2026-01-29,29
3549,298,298.0,2026-01-29,199.00
3550,298,298.0,2026-01-29,29.00
3551,298,298.0,2026-01-29,29
3552,298,298.0,2026-01-29,29.00
3553,298,298.0,2026-01-29,79
3554,298,298.0,2026-01-29,79
3555,299,299.0,2025-09-29,79
3556,299,299.0,2025-09-29,199.00
3557,299,299.0,2025-09-29,29
3558,299,299.0,2025-09-29,199.00
3559,299,299.0,2025-09-29,29
3560,299,299.0,2025-09-29,199.00
3561,299,299.0,2025-09-29,79
3562,299,299.0,2025-09-29,79
3563,299,299.0,2025-09-29,79
3564,299,299.0,2025-09-29,79
3565,299,299.0,2025-09-29,29
3566,300,300.0,2025-05-17,29
3567,300,300.0,2025-05-17,29.00
3568,300,300.0,2025-05-17,199.00
3569,300,300.0,2025-05-17,79
3570,300,300.0,2025-05-17,29
3571,300,300.0,2025-05-17,29
3572,300,300.0,2025-05-17,29.00
3573,300,300.0,2025-05-17,79
3574,300,300.0,2025-05-17,199.00
3575,300,300.0,2025-05-17,79
3576,301,,2025-07-26,79
3577,301,301.0,2025-07-26,29
3578,301,301.0,2025-07-26,79
3579,301,301.0,2025-07-26,29.00
3580,301,301.0,2025-07-26,29
3581,301,301.0,2025-07-26,29
3582,301,301.0,2025-07-26,29
3583,301,301.0,2025-07-26,29
3584,301,301.0,2025-07-26,29
3585,301,301.0,2025-07-26,29.00
3586,301,301.0,2025-07-26,79
3587,301,301.0,2025-07-26,199.00
3588,301,301.0,2025-07-26,199.00
3589,301,301.0,2025-07-26,29
3590,302,302.0,2026-05-20,79
3591,302,302.0,2026-05-20,29
3592,302,302.0,2026-05-20,29.00
3593,302,302.0,2026-05-20,29.00
3594,302,302.0,2026-05-20,29.00
3595,302,302.0,2026-05-20,79
3596,302,302.0,2026-05-20,29
3597,302,302.0,2026-05-20,199.00
3598,302,302.0,2026-05-20,79
3599,303,303.0,2025-11-25,29
3600,303,303.0,2025-11-25,29.00
3601,303,303.0,2025-11-25,199.00
3602,303,303.0,2025-11-25,29.00
3603,303,303.0,2025-11-25,79
3604,303,303.0,2025-11-25,29
3605,303,303.0,2025-11-25,29.00
3606,303,303.0,2025-11-25,29
3607,303,303.0,2025-11-25,29.00
3608,303,303.0,2025-11-25,79
3609,303,303.0,2025-11-25,29
3610,303,303.0,2025-11-25,79
3611,303,303.0,2025-11-25,79
3612,303,303.0,2025-11-25,29
3613,303,303.0,2025-11-25,79
3614,303,303.0,2025-11-25,29
3615,303,303.0,2025-11-25,79
3616,304,304.0,2025-03-11,29.00
3617,304,304.0,2025-03-11,29
3618,304,304.0,2025-03-11,29.00
3619,304,304.0,2025-03-11,29
3620,304,304.0,2025-03-11,29
3621,304,304.0,2025-03-11,-29
3622,304,304.0,2025-03-11,199.00
3623,304,304.0,2025-03-11,79
3624,304,304.0,2025-03-11,29.00
3625,304,304.0,2025-03-11,29.00
3626,304,304.0,2025-03-11,199.00
3627,304,304.0,2025-03-11,29
3628,304,,2025-03-11,199.00
3629,304,304.0,2025-03-11,29
3630,304,304.0,2025-03-11,79
3631,304,304.0,2025-03-11,29.00
3632,304,304.0,2025-03-11,199.00
3633,305,305.0,2025-11-06,79
3634,305,305.0,2025-11-06,199.00
3635,305,305.0,2025-11-06,29
3636,305,,2025-11-06,199.00
3637,305,305.0,2025-11-06,79
3638,305,305.0,2025-11-06,199.00
3639,305,305.0,2025-11-06,79
3640,305,305.0,2025-11-06,79
3641,305,305.0,2025-11-06,29
3642,305,305.0,2025-11-06,199.00
3643,305,305.0,2025-11-06,79
3644,305,305.0,2025-11-06,79
3645,305,305.0,2025-11-06,199.00
3646,305,305.0,2025-11-06,29
3647,305,305.0,2025-11-06,29
3648,305,305.0,2025-11-06,79
3649,305,305.0,2025-11-06,79
3650,305,305.0,2025-11-06,79
3651,306,306.0,2025-04-18,79
3652,306,306.0,2025-04-18,79
3653,306,306.0,2025-04-18,79
3654,306,306.0,2025-04-18,199.00
3655,306,306.0,2025-04-18,29
3656,306,306.0,2025-04-18,29
3657,306,306.0,2025-04-18,29
3658,307,307.0,2026-02-17,29.00
3659,307,307.0,2026-02-17,79
3660,307,307.0,2026-02-17,29.00
3661,307,307.0,2026-02-17,79
3662,307,307.0,2026-02-17,199.00
3663,307,307.0,2026-02-17,199.00
3664,307,307.0,2026-02-17,29
3665,307,307.0,2026-02-17,29.00
3666,307,307.0,2026-02-17,29
3667,307,307.0,2026-02-17,29.00
3668,307,307.0,2026-02-17,29.00
3669,307,307.0,2026-02-17,-29
3670,307,307.0,2026-02-17,29
3671,307,307.0,2026-02-17,29
3672,307,307.0,2026-02-17,29
3673,307,307.0,2026-02-17,29
3674,307,307.0,2026-02-17,79
3675,308,308.0,2026-02-01,29.00
3676,308,308.0,2026-02-01,199.00
3677,308,308.0,2026-02-01,29.00
3678,308,308.0,2026-02-01,29
3679,308,308.0,2026-02-01,79
3680,308,308.0,2026-02-01,29
3681,308,308.0,2026-02-01,29
3682,308,308.0,2026-02-01,29
3683,308,308.0,2026-02-01,29
3684,308,,2026-02-01,29.00
3685,308,308.0,2026-02-01,29.00
3686,308,308.0,2026-02-01,79
3687,308,308.0,2026-02-01,79
3688,309,309.0,2025-08-25,79
3689,309,309.0,2025-08-25,29
3690,309,309.0,2025-08-25,29.00
3691,309,309.0,2025-08-25,79
3692,309,309.0,2025-08-25,79
3693,309,309.0,2025-08-25,199.00
3694,309,,2025-08-25,79
3695,310,310.0,2024-06-13,79
3696,310,310.0,2024-06-13,29
3697,310,310.0,2024-06-13,29
3698,310,310.0,2024-06-13,79
3699,310,310.0,2024-06-13,79
3700,310,310.0,2024-06-13,79
3701,310,310.0,2024-06-13,79
3702,310,310.0,2024-06-13,29
3703,310,310.0,2024-06-13,29.00
3704,310,310.0,2024-06-13,29
3705,310,310.0,2024-06-13,79
3706,310,310.0,2024-06-13,29
3707,310,310.0,2024-06-13,79
3708,310,310.0,2024-06-13,29
3709,310,310.0,2024-06-13,29
3710,310,310.0,2024-06-13,79
3711,310,310.0,2024-06-13,29.00
3712,310,310.0,2024-06-13,199.00
3713,311,311.0,2026-01-11,79
3714,311,311.0,2026-01-11,29
3715,311,311.0,2026-01-11,29
3716,311,311.0,2026-01-11,29
3717,311,311.0,2026-01-11,199.00
3718,311,311.0,2026-01-11,29
3719,312,312.0,2026-05-01,199.00
3720,312,312.0,2026-05-01,199.00
3721,312,312.0,2026-05-01,29
3722,312,312.0,2026-05-01,199.00
3723,312,312.0,2026-05-01,29.00
3724,312,312.0,2026-05-01,29
3725,312,312.0,2026-05-01,29
3726,312,312.0,2026-05-01,29
3727,312,312.0,2026-05-01,79
3728,312,312.0,2026-05-01,199.00
3729,312,312.0,2026-05-01,199.00
3730,312,312.0,2026-05-01,199.00
3731,312,312.0,2026-05-01,199.00
3732,312,312.0,2026-05-01,199.00
3733,312,312.0,2026-05-01,79
3734,313,313.0,2025-08-10,79
3735,313,313.0,2025-08-10,29.00
3736,313,313.0,2025-08-10,29
3737,313,313.0,2025-08-10,29
3738,313,313.0,2025-08-10,199.00
3739,313,313.0,2025-08-10,29
3740,313,313.0,2025-08-10,199.00
3741,313,313.0,2025-08-10,199.00
3742,313,313.0,2025-08-10,29
3743,313,313.0,2025-08-10,29
3744,314,314.0,2026-02-02,199.00
3745,314,314.0,2026-02-02,199.00
3746,314,314.0,2026-02-02,79
3747,314,314.0,2026-02-02,29.00
3748,314,314.0,2026-02-02,29
3749,314,314.0,2026-02-02,29
3750,314,314.0,2026-02-02,29
3751,314,314.0,2026-02-02,199.00
3752,314,314.0,2026-02-02,79
3753,314,314.0,2026-02-02,29.00
3754,314,314.0,2026-02-02,199.00
3755,314,314.0,2026-02-02,29.00
3756,314,314.0,2026-02-02,79
3757,314,314.0,2026-02-02,29
3758,314,314.0,2026-02-02,29.00
3759,314,314.0,2026-02-02,29
3760,314,314.0,2026-02-02,79
3761,315,315.0,2026-05-04,79
3762,315,315.0,2026-05-04,29
3763,315,315.0,2026-05-04,29
3764,315,315.0,2026-05-04,29
3765,315,315.0,2026-05-04,29
3766,315,315.0,2026-05-04,29.00
3767,315,315.0,2026-05-04,79
3768,315,315.0,2026-05-04,79
3769,315,315.0,2026-05-04,29.00
3770,315,315.0,2026-05-04,29
3771,315,315.0,2026-05-04,29
3772,315,315.0,2026-05-04,79
3773,315,315.0,2026-05-04,29
3774,315,315.0,2026-05-04,29
3775,315,315.0,2026-05-04,29
3776,315,315.0,2026-05-04,79
3777,316,316.0,2024-09-16,29
3778,316,316.0,2024-09-16,29
3779,316,316.0,2024-09-16,29
3780,316,316.0,2024-09-16,29
3781,316,316.0,2024-09-16,29.00
3782,316,316.0,2024-09-16,29.00
3783,316,316.0,2024-09-16,199.00
3784,316,316.0,2024-09-16,-29
3785,316,316.0,2024-09-16,29
3786,316,316.0,2024-09-16,199.00
3787,316,316.0,2024-09-16,79
3788,316,316.0,2024-09-16,29
3789,316,316.0,2024-09-16,29.00
3790,316,316.0,2024-09-16,29
3791,316,316.0,2024-09-16,79
3792,316,316.0,2024-09-16,29
3793,317,317.0,2025-09-27,29.00
3794,317,,2025-09-27,29
3795,317,317.0,2025-09-27,79
3796,317,317.0,2025-09-27,199.00
3797,317,317.0,2025-09-27,29
3798,317,317.0,2025-09-27,29
3799,317,317.0,2025-09-27,29.00
3800,317,317.0,2025-09-27,79
